x0	x1	f(x)
-2.177686	12.254901	9.260370
-3.912793	10.501030	16.835528
-3.827642	11.657788	7.984119
-3.034535	11.929853	0.460843
-2.453660	11.662017	3.540521
-3.198634	13.458987	1.508632
-2.799767	12.214962	1.510470
-3.743537	11.641769	6.608260
-3.992206	11.733993	10.842652
-2.385927	12.053112	5.323022
-4.491366	14.043169	10.822531
-2.821627	10.868057	1.309312
-3.583442	12.385886	2.273022
-1.437001	11.166888	18.109016
-2.165552	13.674486	17.739323
-3.770247	11.997486	5.616924
-4.177902	12.071539	13.132857
-3.178183	12.934650	0.730975
-2.051409	11.526904	8.513419
-2.848055	12.524418	1.699227
-3.468266	12.399752	1.360116
-1.626148	12.656734	23.359529
-3.514961	11.774802	3.063076
-3.311445	13.911740	2.036241
-3.324893	12.255206	0.774648
-3.623906	13.373983	1.501389
-1.181755	12.725613	35.398523
-3.058820	12.311783	0.485903
-3.007426	12.703342	1.044358
-3.853055	11.890543	7.391421
-3.552618	13.296623	1.197774
-3.520352	14.357660	2.409880
-2.710730	10.999317	1.345265
-3.270139	11.623325	1.403975
-2.438450	12.808207	7.337335
-2.976189	10.892982	1.505175
-3.625210	13.116781	1.622047
-4.192813	9.743231	32.281377
-3.368699	12.133242	1.126378
-3.006029	13.003519	1.592553
-2.503987	12.533770	5.307107
-1.946061	10.756030	7.848457
-2.637011	12.901538	4.857177
-4.381155	10.772129	28.782781
-3.887535	11.613459	9.328927
-2.388173	11.660461	4.257294
-3.997941	11.663366	11.350487
-2.022960	12.288043	12.254947
-3.320844	12.164995	0.848696
-1.849532	11.525828	11.938934
-1.826084	12.485496	17.487759
-3.302012	14.775900	4.981929
-4.197232	11.921314	14.478114
-4.374024	13.227462	11.677217
-1.452404	13.944923	39.872758
-1.917644	12.077380	13.239921
-3.506834	10.603830	7.616466
-1.105719	12.743978	37.598951
-3.633550	13.603057	1.549710
-4.114357	12.681622	8.810331
-3.314222	12.913677	0.588989
-3.205166	10.824072	2.990847
-3.066016	13.323864	1.937593
-3.170809	13.050115	0.898715
-4.187122	12.248739	12.368200
-3.766103	13.021981	2.857111
-3.110101	12.965074	0.988833
-2.053882	12.966619	15.479877
-2.868474	11.276788	0.877333
-3.144379	11.741910	0.689295
-3.485657	11.900466	2.440999
-4.121518	10.317661	24.332321
-3.809736	12.468379	4.623492
-4.489770	12.290682	19.845464
-1.241324	13.298057	39.355613
-1.498051	12.666128	26.633916
-1.974083	11.551035	9.863608
-3.785933	9.535860	21.169845
-1.955447	13.815324	24.113981
-3.694770	12.021048	4.463756
-3.895455	12.657654	5.257001
-2.016660	10.532228	6.494787
-2.732154	11.998328	1.661672
-3.028198	12.733994	0.992231
-3.329795	12.171413	0.881554
-3.355468	13.245316	0.819537
-2.722833	12.495584	2.677932
-4.412544	11.896420	20.425461
-2.242923	12.312697	8.402226
-2.482061	14.041512	13.270855
-2.102987	12.368158	11.129325
-3.652582	9.721450	16.181043
-3.309978	11.948988	1.072955
-2.751226	12.121095	1.704797
-3.461978	10.495601	7.453527
-4.081560	12.751651	7.933087
-1.425685	12.177475	24.680704
-2.813782	13.227478	3.889678
-3.952487	12.641814	6.164146
-3.882083	13.139824	3.883695
-2.990190	12.573452	0.942472
-3.924191	12.982032	4.760958
-1.056880	11.267088	26.558828
-3.481352	12.506607	1.306585
-2.355186	11.715454	4.780839
-2.381087	10.532052	3.043492
-3.749161	13.843182	2.119941
-1.693796	13.213640	26.021651
-3.317705	12.357987	0.664925
-3.272518	13.403240	1.138404
-4.017435	11.469200	12.909920
-2.131318	12.230639	9.965479
-1.763125	11.603488	13.904469
-3.196371	11.352587	1.524147
-3.134230	10.796453	2.532259
-3.629226	10.838746	8.480716
-2.447669	12.991589	8.010347
-4.871855	13.608886	21.835922
-0.644178	12.321006	45.158022
-4.460561	12.295106	18.994178
-2.961970	13.620148	3.694679
-2.781854	11.776366	1.134462
-4.092777	11.933178	11.956838
-4.148520	12.322825	11.133277
-3.705789	10.780962	10.244252
-1.886447	11.777327	12.379447
-4.409729	12.106741	18.859351
-3.073221	10.528533	2.925443
-2.809945	11.227842	0.991008
-1.430564	12.798961	29.470722
-3.541493	11.529832	4.137618
-3.246560	12.887791	0.579694
-3.167087	12.057841	0.478576
-3.083222	11.671141	0.629556
-3.484799	10.189208	9.518271
-2.167866	12.573798	10.933801
-3.915048	14.173735	3.131077
-3.054576	11.238856	1.119802
-2.284855	12.673048	9.291372
-2.747013	11.849244	1.388139
-2.691097	12.013242	1.987383
-2.585651	10.370056	2.214578
-3.575466	13.997155	1.716780
-3.908660	11.671162	9.453993
-3.589554	11.060194	6.715132
-3.005733	12.222495	0.560142
-3.286471	12.318041	0.593255
-2.118751	12.084554	9.545550
-3.715675	11.993875	4.838625
-2.562246	13.687027	9.587745
-3.769736	12.373934	4.367068
-2.803235	11.282422	0.980035
-3.121175	10.809326	2.406815
-4.910643	12.641746	30.286675
-3.525467	12.477280	1.643288
-3.159488	11.298600	1.438698
-3.186847	11.041899	2.209012
-1.750620	10.919030	11.299502
-3.337378	11.232728	2.884876
-2.571171	11.943569	2.912948
-3.660259	13.128202	1.843960
-3.112162	12.791644	0.746921
-4.122919	10.870183	19.775287
-3.034385	11.956154	0.456945
-2.515158	12.195092	4.111375
-2.936517	10.651617	1.889522
-1.253156	12.110758	28.313905
-2.444006	11.438908	3.245519
-2.833583	10.972155	1.180260
-2.689525	11.919026	1.858150
-3.112402	12.972974	0.991826
-4.374133	11.590508	21.580976
-2.684268	14.373221	11.435195
-3.279675	12.866136	0.555243
-3.248564	14.217246	3.287583
-4.888814	12.369621	31.923976
-4.767137	9.768428	56.148698
-2.844131	12.414498	1.530127
-3.426430	12.168806	1.426712
-0.043293	12.016825	54.968006
-2.631468	11.625635	1.915207
-2.846360	12.036766	1.024947
-3.552111	14.093899	1.852685
-1.964408	12.411747	14.083509
-0.438565	12.044338	47.011675
-2.038375	13.716942	21.164247
-2.922629	11.433178	0.730707
-3.956349	12.451150	6.900662
-4.391413	12.009762	19.016000
-3.107874	12.543594	0.525483
-4.256415	13.471911	8.470717
-3.738487	10.600531	12.012117
-3.250616	12.309375	0.507415
-2.981003	13.637132	3.565539
-3.378041	12.155380	1.148200
-4.244777	13.095554	9.623468
-2.957284	11.854972	0.560860
-4.369273	11.683722	20.730263
-2.783248	11.078442	1.131701
-4.635102	10.151052	45.275003
-2.420596	11.729814	4.042660
-0.214323	11.280645	43.722891
-4.063044	11.709607	12.543423
-2.898458	11.804797	0.691640
-2.529260	11.296412	2.340127
-4.523184	10.476785	36.978328
-3.442573	11.643563	2.696771
-1.898187	13.503030	23.044534
-3.476396	10.481079	7.758884
-3.708298	11.675179	5.911905
-3.798728	11.577281	7.839325
-3.795056	11.888458	6.424762
-3.777134	12.483323	4.152923
-2.781224	11.364355	1.018427
-1.870527	11.294938	10.646435
-4.759393	12.655778	25.237478
-3.959001	12.596291	6.422064
-2.469299	10.774523	2.490579
-4.620370	13.947266	13.800946
-3.878973	11.440815	10.055998
-3.369312	12.990493	0.671870
-4.540671	10.754713	34.732350
-2.690630	13.281730	5.618873
-4.712745	13.356514	19.083010
-3.104051	13.366805	1.801411
-3.211813	9.752722	7.666645
-3.293560	13.335144	0.987340
-4.035339	11.887035	10.948846
-3.317726	9.375486	11.614128
-1.470245	11.373624	18.550646
-2.635857	12.188299	2.800368
-1.883974	12.681056	17.436556
-3.376517	11.381485	2.808520
-2.343742	10.401559	3.296818
-2.495702	11.175955	2.491532
-1.889309	12.436300	15.803554
-2.497469	12.356989	4.806855
-4.893970	11.414271	41.641924
-2.469203	12.441656	5.460664
-1.960603	12.678275	15.722652
-4.108295	11.478936	15.043469
-3.038675	9.960956	4.725639
-1.468151	12.716747	27.807493
-1.914558	10.694396	8.141484
-1.897027	14.506499	32.147140
-4.462471	13.046402	14.533524
-3.140483	10.730566	2.774937
-2.648709	13.108603	5.487937
-3.742719	13.440917	2.187043
-4.808356	10.780244	45.251183
-3.004995	12.300385	0.610708
-3.858166	13.084594	3.717546
-2.610698	13.133139	6.119478
-3.264729	12.877580	0.563431
-3.587243	14.328819	2.251871
-3.954138	14.380297	3.401609
-3.106705	10.899489	2.072540
-1.773513	12.400901	18.127977
-2.290469	13.498856	13.756131
-2.803637	11.682759	0.983140
-2.165879	12.275756	9.557413
-2.455735	10.121269	2.889758
-2.694611	11.636414	1.509182
-1.488283	12.898087	28.796739
-2.901735	12.761310	1.786465
-4.140034	13.898257	5.618422
-1.150222	12.667914	35.695361
-1.551189	11.705852	18.750996
-3.938706	12.315925	7.119405
-2.706652	11.881013	1.684825
-2.603824	12.581389	4.191207
-4.139899	12.793793	8.834865
-2.278064	12.446469	8.385174
-1.988945	11.057596	8.008184
-2.673642	11.104719	1.435638
-4.255674	11.644069	17.797162
-4.083653	11.727004	12.918001
-3.355743	13.112154	0.717445
-3.462752	10.689374	6.509403
-2.001525	11.437910	9.000535
-3.200313	12.721537	0.507445
-2.941982	13.369180	3.049505
-2.662590	11.413690	1.546268
-0.963030	12.469333	38.684833
-3.288933	13.238925	0.870408
-2.892142	12.674228	1.676538
-0.649409	11.999879	41.773609
-3.459354	12.391579	1.314354
-2.070077	10.768466	6.249432
-4.775516	11.850169	32.662147
-2.639093	11.384251	1.665690
-4.568419	12.344337	21.746075
-2.279049	10.580027	3.833170
-2.321360	13.092306	10.749554
-2.187508	13.493480	15.964319
-0.939579	11.918908	34.238068
-3.032021	11.858562	0.479391
-3.139616	13.807873	2.762193
-4.486607	11.413950	26.574573
-1.764412	13.295037	24.837394
-3.504724	13.129402	1.025298
-2.800377	13.775275	6.265675
-3.067083	13.300632	1.874095
-0.499581	12.873099	54.979666
-3.092264	12.997447	1.116310
-3.506874	14.662968	3.260072
-2.961522	12.002067	0.577365
-3.977282	13.372220	4.562904
-2.274405	11.777646	6.006463
-2.565141	10.766444	1.977168
-2.956622	12.727756	1.358891
-1.434263	11.504181	20.043305
-4.419945	11.379572	24.693538
-4.478161	13.611657	12.207565
-1.592953	12.595217	23.716183
-1.920298	12.408958	14.985264
-3.236704	11.941962	0.758010
-3.451984	10.727198	6.175251
-2.877338	12.234666	1.074261
-2.396232	12.368523	6.231044
-3.304296	11.403807	2.126520
-3.069439	13.013237	1.252731
-4.284932	12.362474	14.023267
-2.908550	11.556935	0.684683
-3.729449	12.505611	3.514798
-4.275014	12.624924	12.384064
-4.036947	13.337854	5.418313
-0.803765	11.414243	33.078962
-2.607385	11.548258	2.006358
-2.100638	11.009742	6.349260
-2.661006	11.402011	1.549152
-3.348577	11.243975	2.955980
-2.319242	11.438020	4.572380
-2.589628	11.930902	2.713174
-3.256065	12.422756	0.477383
-3.903417	12.485367	5.926695
-1.611258	11.496905	16.356649
-1.969783	13.773098	23.383257
-3.957748	10.819945	15.689947
-2.839632	11.727592	0.860055
-1.272989	12.309808	29.418540
-3.943792	11.127840	13.299349
-2.051688	11.703816	9.148096
-3.097764	13.230803	1.532587
-3.625851	12.229071	3.039564
-3.158161	12.958325	0.813260
-2.550848	12.054886	3.358072
-3.077944	11.903221	0.465440
-4.619205	12.532601	21.890799
-1.249401	11.391281	23.280518
-3.914622	11.404272	10.998781
-2.417001	12.723485	7.313224
-3.300130	11.356981	2.214213
-3.049216	10.710378	2.244414
-2.998166	13.146524	1.969198
-4.392792	10.742482	29.466772
-1.562155	11.663240	18.272540
-2.005645	12.121002	11.759425
-3.303547	12.713413	0.525639
-4.025592	12.407497	8.291942
-3.523082	10.954507	6.178181
-2.804111	12.011692	1.223649
-3.298617	11.064839	3.046396
-1.550192	13.151714	29.330262
-2.177437	11.969555	8.103746
-4.870776	14.227917	18.217388
-3.202690	11.526200	1.218824
-2.724791	13.442121	5.826768
-3.164643	13.553575	1.896438
-2.058593	11.198619	7.389775
-3.815383	13.232537	3.015273
-4.572424	11.798446	26.129986
-3.440413	11.916756	2.006971
-3.693854	11.177856	7.895447
-0.849681	14.142462	61.187816
-4.303658	13.857117	8.102072
-3.541058	12.404187	1.878818
-3.204867	11.615251	1.076980
-2.157740	12.400887	10.276685
-3.618144	10.970411	7.614141
-4.035188	10.633620	19.131297
-3.129369	11.078334	1.761214
-3.407153	13.645102	1.256904
-1.942293	12.242723	13.611861
-3.228677	14.154875	3.221870
-2.620837	11.947194	2.460433
-4.567611	12.668873	19.477568
-2.312269	11.643348	5.134391
-2.850390	11.911427	0.907965
-3.325625	9.787178	9.171152
-3.363374	13.244369	0.817989
-3.772995	12.327526	4.548601
-3.897543	12.635442	5.354559
-3.358116	11.335758	2.770239
-1.809041	13.203932	22.959377
-3.746499	12.772788	3.108179
-2.604181	12.917301	5.348228
-4.835849	13.281607	22.988016
-3.711292	11.917172	5.043345
-0.503711	12.576873	51.384839
-3.527915	10.069706	11.046963
-1.751829	10.929790	11.316959
-4.145032	11.943648	13.093505
-1.725181	13.048240	23.874534
-3.299430	12.583292	0.522759
-3.741978	12.414654	3.899041
-3.068256	13.243770	1.733167
-2.174415	12.768977	11.826078
-3.503940	13.016822	1.042679
-3.233561	11.193086	2.138959
-3.544880	12.359527	1.988468
-2.231377	12.091472	7.706648
-4.350791	12.331742	15.833372
-3.028137	12.460838	0.668321
-2.221721	13.293923	13.918035
-3.735804	11.658857	6.410994
-4.181791	12.973816	8.907607
-1.692773	11.959918	17.216238
-3.383023	13.741783	1.449084
-2.636035	12.711236	4.217622
-4.332509	12.953728	12.040009
-4.070729	11.140980	16.352720
-3.488364	11.689207	3.027826
-3.363192	10.834018	4.552622
-2.182776	13.402686	15.460908
-3.952121	13.131976	4.765512
-3.210039	12.303776	0.438955
-3.326690	13.487129	1.143877
-4.381181	12.882840	13.480829
-2.040262	12.991340	15.936963
-0.816894	11.746053	35.579696
-2.184288	12.168909	8.782229
-1.908187	12.267311	14.438802
-3.529468	13.581072	1.236839
-3.633155	10.862274	8.426916
-3.658440	12.894033	2.084516
-1.749554	12.386129	18.572407
-1.823396	10.916825	10.113375
-3.584856	11.986425	3.228130
-3.256152	12.359094	0.498043
-2.450682	11.830193	3.931582
-3.002564	12.229877	0.572619
-4.067483	12.161333	10.228230
-3.285252	12.109919	0.759965
-3.109833	12.350674	0.425794
-3.573888	13.547715	1.325178
-4.311073	11.554030	19.999846
-0.361629	11.237009	40.553039
-4.495347	13.009477	15.525985
-0.995768	10.730064	24.325431
-2.243233	13.399777	14.128068
-3.654181	12.958212	1.971400
-1.751337	14.062346	32.078263
-3.387928	9.973528	9.105370
-3.962472	11.848196	9.638702
-3.400531	12.087141	1.388455
-2.022698	13.549428	20.259679
-3.313266	13.373485	1.004303
-2.783931	12.339506	1.829132
-2.235048	12.347252	8.680440
-1.083781	10.836589	23.255050
-3.656764	12.148481	3.601035
-2.702140	13.542960	6.596201
-3.165991	10.852770	2.593935
-2.299079	13.029959	10.834407
-4.731734	11.610349	33.348719
-4.044402	13.084265	6.200644
-3.024762	10.989409	1.476554
-2.261527	10.841194	4.220224
-2.811479	11.460989	0.917556
-3.507270	12.779271	1.186279
-2.620143	13.611969	8.202105
-3.223846	12.581451	0.441994
-3.579330	12.456990	2.103821
-2.702107	12.176690	2.180728
-4.945343	12.606471	31.785599
-2.777031	11.594827	1.060901
-4.425980	13.750879	10.613995
-2.650147	12.045919	2.382117
-4.278626	11.453185	19.813104
-1.839002	12.412662	16.751250
-3.692180	12.784689	2.543949
-3.955991	13.775843	3.703809
-1.788792	11.808426	14.416200
-3.770263	9.656867	19.706411
-4.623173	10.935530	36.014539
-3.006402	11.948766	0.485514
-4.486928	11.993836	21.901964
-2.636256	12.802839	4.519737
-4.524933	13.176729	15.339359
-2.357446	11.376973	4.024492
-3.907638	11.813733	8.735357
-3.414437	13.245175	0.846018
-4.240002	11.655877	17.291258
-4.648118	11.270709	33.570319
-4.323575	13.270974	10.460925
-3.839855	12.399176	5.259528
-3.522356	11.005535	5.939935
-3.309893	12.874103	0.570029
-4.349352	13.084113	11.797040
-3.991314	11.792016	10.516466
-2.610910	11.611564	2.049795
-3.104018	11.960309	0.455098
-3.012225	9.894261	4.771305
-4.971274	12.890967	30.213208
-2.104411	11.364513	7.198545
-3.385621	12.569719	0.772033
-2.448375	10.247323	2.793711
-4.027633	11.942421	10.497656
-2.438452	14.773430	19.685831
-3.369598	10.868023	4.494453
-2.739325	13.595996	6.302926
-3.033579	11.368351	0.874493
-2.183599	12.938546	12.584204
-4.167673	12.656426	9.955063
-2.144327	13.456890	16.692928
-3.208042	11.916921	0.687758
-1.914319	11.064839	9.152034
-2.703013	10.904973	1.422859
-2.076216	12.016954	9.997858
-1.873009	12.766413	18.245812
-4.364813	13.699628	9.647818
-1.590347	13.157286	28.297430
-3.903181	11.968986	7.940055
-2.996165	11.571290	0.626657
-1.449246	12.419326	25.921018
-3.489750	12.200073	1.833855
-3.510212	13.082046	1.052193
-2.021905	12.558053	13.721019
-3.480904	12.233663	1.705145
-3.121993	11.472570	0.970326
-2.562664	12.735042	5.231601
-1.601151	13.530350	31.338974
-3.827268	13.095298	3.357082
-4.092546	12.970932	7.333385
-3.658207	11.251747	6.937680
-2.861547	9.600433	4.818824
-4.892568	12.097508	34.584211
-3.059151	11.905681	0.460108
-4.721029	11.457108	34.446286
-2.750383	12.856782	3.379887
-3.157816	13.431834	1.648654
-2.744196	11.527544	1.181203
-3.422095	10.872134	5.129342
-3.249732	13.387101	1.177677
-2.456303	13.677009	11.495388
-3.444478	13.621100	1.202628
-3.334897	13.746585	1.581136
-3.163449	12.982231	0.828738
-1.666480	12.081572	18.510732
-2.923204	13.563863	3.893172
-3.274596	10.954108	3.181537
-0.998586	11.805236	31.903999
-2.982837	13.431007	2.872651
-3.750087	11.267132	8.461983
-2.887855	10.481924	2.125253
-3.429499	12.520039	1.002482
-3.411545	10.731549	5.592789
-1.547415	12.378538	23.230757
-1.710441	12.014964	17.159358
-4.021605	12.544181	7.668003
-3.357380	11.097239	3.518625
-1.671808	11.652730	15.953358
-4.981859	13.603166	25.030802
-3.645891	11.667176	5.025442
-4.906980	14.015941	20.291813
-4.431073	12.333449	17.931138
-2.228972	12.696717	10.413521
-3.201247	10.573334	3.820798
-3.951317	12.462800	6.773588
-3.928767	12.478359	6.349789
-2.459849	13.237503	9.000136
-4.367772	14.471646	7.647927
-2.374113	12.273286	6.210695
-2.052056	14.640408	28.888675
-4.580313	12.049737	24.339971
-2.776198	12.235838	1.707014
-3.796126	10.225485	15.908991
-2.768059	13.730434	6.512709
-3.732611	12.715060	3.078152
-4.709737	12.732213	23.144816
-3.534975	11.512582	4.116614
-3.901956	11.881388	8.312394
-2.759159	10.962837	1.261277
-3.538708	12.233528	2.177797
-4.240632	14.071665	6.637559
-3.995088	11.605563	11.610536
-4.119901	14.073480	5.095261
-2.588687	11.338408	1.952962
-2.035361	12.475699	12.994135
-2.884339	11.930523	0.784209
-3.891009	12.612766	5.329142
-3.686680	14.091756	2.008802
-4.410884	13.811157	10.115181
-3.252912	12.574086	0.458218
-2.308435	11.644751	5.186608
-2.277344	9.567456	4.294779
-3.861582	11.350937	10.186688
-4.395099	12.060045	18.771952
-2.755843	12.977660	3.697151
-2.900716	11.609307	0.684001
-2.772576	12.399286	2.031377
-2.205536	13.051937	12.793641
-3.111116	11.377747	1.081538
-3.794543	11.725211	7.099636
-3.456859	12.543050	1.123595
-2.426418	12.223881	5.315545
-3.125468	12.418306	0.432269
-3.657498	11.349608	6.485964
-4.897031	11.579851	39.979996
-2.668447	11.572089	1.617010
-3.379400	12.741431	0.680750
-2.620903	11.195467	1.689104
-2.144533	13.402350	16.314901
-4.271443	11.451163	19.621837
-1.950502	12.128146	12.853797
-3.390962	11.111957	3.829112
-3.555016	12.307396	2.173620
-1.679338	11.984546	17.647415
-2.069051	13.703760	20.293285
-1.707283	12.559755	20.706525
-2.093193	12.193933	10.482843
-1.397009	13.134834	33.369456
-2.573319	13.361381	7.716871
-2.808223	9.782190	3.836967
-3.640732	13.472168	1.570588
-3.949184	12.051527	8.418660
-4.186429	14.058923	5.932916
-1.460100	11.391131	18.855464
-2.994295	11.594506	0.610308
-2.526648	12.784683	5.915463
-2.329887	12.606918	8.220351
-0.206186	11.247076	43.540506
-4.852196	11.881910	35.172926
-4.709581	10.782538	41.090749
-4.142907	11.352811	16.781124
-4.096211	12.793219	8.036776
-3.647782	12.095485	3.644358
-2.247360	11.508677	5.624894
-3.406139	12.640760	0.809800
-2.795475	12.767014	2.679078
-1.077373	12.433095	35.418762
-2.321853	12.079527	6.295907
-2.844365	13.942257	6.436541
-1.006006	12.557034	38.421835
-1.491020	11.645788	19.678787
-3.173640	12.308525	0.404721
-4.238468	13.097066	9.496390
-2.269440	12.599036	9.214712
-2.317490	12.110851	6.466264
-1.939661	12.283788	13.885752
-3.083729	12.009407	0.430078
-2.457142	11.853801	3.913592
-2.165161	11.142851	5.813880
-4.240509	12.962427	10.085397
-3.230137	11.821109	0.881323
-2.251535	11.667739	5.999988
-3.341794	13.674228	1.423095
-1.602450	13.847398	34.350243
-3.423718	13.505703	1.071702
-4.090545	11.368097	15.321506
-4.005573	12.148467	9.051079
-4.051917	12.970165	6.667975
-3.517226	10.970183	6.021500
-2.699930	10.841270	1.477297
-3.978998	10.168111	21.296234
-4.565551	12.453529	20.883812
-3.143962	11.731393	0.699646
-1.149556	14.108897	51.241309
-4.009515	12.832138	6.436949
-2.392310	11.677521	4.248028
-4.637134	12.262702	24.452085
-3.314438	11.839236	1.272013
-2.699276	11.524270	1.404335
-4.293590	12.384083	14.109076
-2.755623	11.098355	1.176271
-2.213502	10.504519	4.366415
-3.719706	12.016991	4.816167
-3.777816	11.709940	6.883405
-1.270518	11.424116	23.038559
-0.700371	12.712127	47.967895
-3.049538	12.751240	0.923483
-0.611665	11.281407	36.005203
-4.262011	11.520134	18.849850
-3.109450	10.549229	3.120917
-3.119253	13.968547	3.452883
-2.990185	11.982315	0.512392
-3.759753	13.173512	2.579854
-3.967425	14.121396	3.541544
-1.208233	12.531751	32.943783
-3.153108	13.305660	1.404471
-2.046794	11.469008	8.389745
-3.668148	10.952653	8.581851
-2.732528	12.941628	3.840811
-4.491518	11.819801	23.379079
-4.488847	11.376200	26.977481
-2.590576	11.541518	2.123248
-3.442419	10.647688	6.407950
-2.954602	12.230727	0.725743
-3.870552	12.085986	6.876279
-2.961298	11.460132	0.702352
-4.617855	14.080574	13.189299
-3.774865	12.178240	5.050266
-4.386079	12.724827	14.435378
-3.849145	11.736210	8.010696
-3.861805	11.149345	11.329305
-3.182884	10.800497	2.883409
-2.194785	12.330003	9.294168
-2.719158	11.808811	1.518622
-3.508797	12.562564	1.412967
-4.305643	11.917010	17.293616
-4.001206	11.384431	13.046413
-3.828131	13.438376	2.872978
-2.072800	10.989000	6.667837
-4.230004	14.835503	5.589010
-1.390667	12.243481	26.011180
-2.884220	11.644154	0.714598
-2.709240	11.557818	1.370086
-3.120500	11.143933	1.567360
-3.208870	11.200339	1.949605
-3.923947	13.128165	4.413077
-2.894112	12.265336	1.023573
-2.262629	12.755609	10.090209
-1.695029	11.815141	16.352081
-3.571228	10.973891	6.828216
-3.570573	13.239770	1.276023
-1.841605	13.235305	22.378590
-4.935785	13.358145	25.410299
-4.980111	13.173117	28.197527
-3.509377	12.977533	1.079545
-4.474041	13.446168	12.842289
-4.606567	11.606545	28.934422
-4.139687	10.520715	23.128996
-3.047065	14.081089	4.570215
-0.474687	12.372156	49.761270
-2.024911	12.507095	13.376004
-2.642709	11.932851	2.248241
-2.946516	12.812479	1.582773
-3.720052	12.197506	4.242911
-3.200023	13.101403	0.884240
-4.207625	12.223458	12.975562
-1.229587	13.439060	41.163371
-1.792414	12.299432	17.080465
-2.820595	13.277236	3.987217
-1.581337	10.323397	12.099793
-4.457034	13.584444	11.881963
-3.418482	11.603279	2.578189
-4.395754	11.719983	21.240149
-4.543962	14.366094	10.741066
-3.164029	12.217049	0.412833
-2.553516	13.237345	7.444319
-2.195704	13.348622	14.823431
-3.772438	11.977133	5.725549
-2.372561	11.747611	4.648546
-3.146699	12.673764	0.547385
-2.356408	10.497319	3.209714
-2.426847	12.041276	4.758592
-2.434135	13.051932	8.522226
-1.533678	13.628454	34.206534
-1.795021	13.718670	27.627971
-2.850214	12.307185	1.323149
-2.268776	13.007081	11.288759
-3.450659	12.679823	0.975548
-3.176689	11.421067	1.284465
-1.851132	12.330199	15.994881
-1.092884	10.649508	22.010865
-3.698371	12.307639	3.658494
-2.004212	12.674469	14.763054
-2.831120	11.147736	1.011874
-4.298534	12.597505	13.059792
-4.505699	11.743122	24.436279
-2.640675	11.292676	1.613333
-1.536237	13.498936	32.885362
-4.713013	11.342629	35.285498
-2.375204	11.861105	4.910467
-2.680795	10.752666	1.595085
-2.343617	11.719891	4.935523
-3.129423	12.182125	0.402649
-4.413141	11.121916	26.686153
-2.173798	12.673992	11.334439
-2.091544	12.599658	12.543696
-2.998602	10.548989	2.414140
-3.411959	12.247616	1.218100
-1.188485	12.961957	37.474277
-1.605531	12.872538	25.540801
-3.852896	12.392124	5.474154
-2.905369	11.335844	0.807936
-3.525980	12.069233	2.417919
-1.535973	10.194259	12.422074
-1.935774	11.338205	9.717116
-4.513672	13.454942	13.677314
-2.409695	13.529519	11.525493
-2.340891	14.334845	18.535125
-2.582869	12.118523	3.171242
-2.798666	13.518469	5.169366
-3.920968	11.623111	9.947121
-3.450553	10.170417	9.028823
-3.003514	10.388871	2.912767
-3.088533	13.140290	1.396338
-3.618469	13.952116	1.720859
-4.602094	13.466261	15.673115
-2.466456	10.558967	2.527612
-0.430798	12.211255	48.992867
-4.019077	10.867913	16.934236
-3.361611	12.147593	1.068156
-3.038947	11.977204	0.451181
-2.508367	11.887370	3.431024
-4.120893	12.438360	10.000537
-1.827518	11.326251	11.506965
-2.080336	11.841610	9.203401
-1.388398	11.909847	23.651953
-3.982086	12.962238	5.622041
-3.577382	11.433550	4.956010
-3.619433	12.230393	2.967842
-1.799413	10.340912	8.944875
-3.118512	12.899904	0.863257
-2.948144	13.584865	3.709661
-3.215938	12.090449	0.556860
-2.549263	12.374314	4.216683
-3.532001	12.791144	1.315592
-3.794121	11.663823	7.363017
-3.669587	13.628069	1.707828
-3.107321	10.594130	2.959236
-2.831866	12.750752	2.313342
-2.551953	9.623172	3.656914
-1.775203	11.537263	13.363163
-2.455025	13.016074	8.003149
-4.018290	12.935460	6.246917
-3.527086	10.203623	10.204890
-1.973851	11.499955	9.675384
-3.996086	11.871934	10.202560
-2.869356	12.217730	1.096560
-2.593526	10.935511	1.808017
-3.883979	12.159003	6.810746
-1.243705	12.161187	28.940952
-2.056370	12.313555	11.740884
-3.625251	12.028276	3.570815
-3.310012	12.878646	0.571863
-1.766981	12.634681	19.818513
-1.954515	11.310210	9.315686
-3.556223	11.550697	4.249458
-2.827148	11.916042	1.016116
-2.411820	11.343998	3.411841
-3.098562	12.961858	1.030927
-3.424745	10.249960	8.156246
-2.983499	12.308443	0.685859
-3.223487	13.266191	1.059731
-2.394148	12.572876	7.045999
-2.691437	12.170642	2.259419
-1.366102	10.795804	17.618568
-3.001941	12.340025	0.649869
-2.328312	11.431146	4.453260
-4.885265	12.431823	31.244844
-2.860362	13.764599	5.420197
-4.411955	13.429694	11.596883
-0.774178	11.897235	37.912141
-4.432535	11.868026	21.221198
-3.127588	12.838788	0.755739
-3.732987	13.830199	2.036550
-4.256125	10.535795	26.728921
-2.034882	10.000379	5.753499
-3.153636	11.154232	1.720463
-3.198990	12.224199	0.449484
-2.980943	12.937263	1.613573
-4.180704	13.962548	6.032786
-2.896478	13.001794	2.396026
-3.769742	13.561382	2.305950
-3.398645	12.552553	0.835000
-4.074699	11.278068	15.518623
-2.453387	11.831393	3.903952
-3.995416	11.631817	11.470599
-2.442640	11.645962	3.624786
-3.259248	12.290028	0.536908
-2.805315	11.537971	0.938902
